"","Tcm_ctr1","Tcm_ctr2","Tcm_ctr3","Tem_ctr2","Tem_ctr3","Tcm_irr1","Tcm_irr2","Tcm_irr3","Tem_irr2","Tem_irr3"
"Yipf5",2951,3085,3081,4119,3039,4075,3317,3074,5186,4144
"Gm4013",94,74,87,112,105,108,42,115,185,128
"Tcerg1",4521,5644,4020,4629,4306,4571,5310,4887,3154,5417
"Fem1c",1488,2025,1298,1728,860,1332,1282,2000,1322,1930
"Tmed7",3825,5775,511,660,1018,1204,6725,7282,845,722
"Eif1a",3910,3850,4430,4458,3961,6270,5647,5471,5966,5660
"Atg12",3616,2951,4019,4950,5972,4803,3698,3258,5480,6731
"Ap3s1",3342,4024,2964,6650,6434,3629,3625,3905,4104,4670
"Hsd17b4",6448,4297,5150,5075,5071,7146,6878,4431,7935,5987
"Srfbp1",944,1243,1115,1208,1247,520,1054,1016,1283,1460
"Phax",2181,2571,2900,3187,3162,2477,2167,2236,3686,3919
"C330018D20Rik",995,862,892,791,917,1001,889,907,1193,1350
"Prrc1",1436,2101,1841,2217,2740,3129,2069,1584,1603,2498
"Isoc1",4848,4684,2174,3889,2900,4146,4965,4557,3425,2477
"Gm4951",168,171,200,4,301,1767,1554,538,1429,284
"Iigp1",958,400,685,585,528,4449,2477,1280,2815,1006
"Smim3",556,449,904,756,1028,895,723,216,1219,922
"Rbm22",3257,4931,2117,2217,2781,2524,2511,3074,1568,2400
"Rps14",48625,60162,52680,44870,43762,47690,55239,70397,67591,80460
"Cd74",485812,469668,584446,50482,69984,90457,91635,39786,54080,17000
"Mir5107",282,222,183,1,3,8,7,1,0,0
"Hmgxb3",2897,2751,1940,1988,1812,2228,2283,2281,1123,2790
"Csf1r",43700,27423,56485,18425,29404,66836,63675,17373,36989,12483
"Csnk1a1",12075,13626,10517,15642,13875,12849,11858,12586,13093,16448
"Grpel2",2069,2525,2433,2444,1318,1101,1291,1812,1604,2586
"Pcyox1l",484,351,573,509,288,317,225,270,291,508
"1500015A07Rik",466,340,208,576,309,212,154,308,274,338
"Adrb2",5535,4709,7999,5821,4981,4567,5017,4761,6804,8457
"Napg",2426,2665,2691,4640,3033,4171,3510,3148,3023,3655
"Txnl1",5534,3537,4140,5235,4727,4800,4755,5001,6741,5709
"Nars",5925,7942,8600,9263,11237,9937,8905,7785,9208,9522
"Malt1",7374,7856,7283,7613,5781,3814,3993,5548,2500,5226
"Sec11c",8378,7220,7711,7275,6820,6276,6872,7007,7862,7346
"Lman1",2621,2070,2313,3299,2439,3931,2741,2424,4500,3802
"Pmaip1",3556,2545,2964,6531,6295,9347,9682,7295,15813,13128
"Chmp1b",3200,2496,3146,4091,4370,3542,3791,3489,5280,5036
"Afg3l2",1960,3766,4080,4272,4778,3786,4514,3837,4493,5062
"Tubb6",1004,1274,1241,593,863,1442,1340,451,1100,717
"Ptpn2",3338,5725,4561,7926,8211,7033,6442,7501,7578,9319
"Psmg2",2187,3014,2649,2459,2831,2592,2440,2475,2614,3163
"Seh1l",3678,4983,4125,4064,4250,4106,3221,4016,3617,4025
"Cep192",1117,2628,1059,1943,2075,2437,2164,2612,565,1138
"Rnmt",2923,2151,2054,3249,3244,2260,2145,3158,3957,3134
"4930503L19Rik",456,1070,719,1568,1240,859,776,1142,865,897
"Mbd2",2027,2245,1141,1750,1410,2556,2318,3029,3112,1938
"Mex3c",967,800,503,430,386,886,879,736,602,600
"Elac1",922,975,1492,1852,2289,1550,2018,1454,1931,1658
"Cxxc1",3903,5463,5242,5295,4408,4176,3696,3885,3089,5666
"Mbd1",1192,2077,1556,1351,1299,1439,1426,1851,900,1088
"Acaa2",4330,6176,6464,6818,6218,4918,5528,5209,6423,7110
"BC031181",3724,4948,4847,6354,6763,5888,6025,4934,6676,8238
"Rpl17",27757,34525,14979,12377,9966,18070,25903,36917,20515,21683
"Smad7",655,1158,353,456,296,549,766,940,302,468
"Hdhd2",1245,1765,1654,1961,2110,1677,1725,1600,1399,1813
"Atp5a1",29801,34968,44121,37729,43175,35705,33561,29120,38828,45262
"Haus1",484,758,838,621,594,826,973,681,801,839
"Adnp2",1491,1847,1715,1398,2542,1871,2059,1355,980,1340
"Rbfa",936,1464,1773,1616,1601,1084,1101,994,1914,1853
"Ctdp1",2987,4387,1707,2863,1006,3056,4194,4709,1612,1750
"Zadh2",2145,881,1030,1402,1218,1291,768,979,1443,1279
"Cyb5a",9573,5909,7488,4334,6234,14312,14050,6997,16450,7551
"Timm21",1048,1680,1932,1861,1936,1912,1518,1549,1885,2286
"Tmx3",7427,4569,3132,6694,7512,4860,5621,4049,4645,6779
"Dock8",10765,8748,15646,11778,12793,11255,9914,10646,11481,10945
"Zdhhc16",1248,1943,2281,1889,1761,1464,1315,1541,1682,2381
"Mark2",5940,8183,4298,4778,4745,5870,6064,5315,2810,4093
"Ppp1ca",29472,39818,48528,46294,57222,31219,28538,31420,53346,57011
"Ehd1",3852,4104,6600,1276,3013,4016,4164,2145,3668,2190
"Pacs1",5203,9260,7168,8359,10103,5955,5610,4814,4803,5891
"Fam111a",6250,6717,5744,3832,5152,4903,4408,4490,4707,6479
"Plgrkt",1732,1866,2635,2390,2164,2207,2219,1730,2740,2734
"Minpp1",3268,3025,2900,3462,3185,3152,2324,2290,3366,3325
"Noc3l",521,1186,685,566,972,677,930,1248,448,1500
"Erlin1",1598,1537,1027,762,1016,702,994,686,712,483
"Ppp6r3",4721,5810,4531,4970,5172,5061,5994,6203,5925,8315
"Kmt5b",4030,5481,3890,4730,4908,3676,4194,3663,2034,3400
"Ighmbp2",563,1324,1806,1485,1669,1501,811,1037,882,1791
"Kdm2a",5316,6405,4459,4755,4510,5589,4946,4643,2318,3121
"Scyl1",2661,3995,4381,3858,4043,3359,3000,2814,3259,3955
"Dpf2",4259,7190,6560,4863,5139,5160,4662,4492,3380,6534
"Snx32",600,617,459,314,606,281,387,455,465,422
"Bad",889,1155,1258,1207,1714,747,1004,595,1333,914
"Rtn3",6924,7696,7593,9913,10014,9698,9506,8022,8598,8772
"Ganab",6495,9114,9488,10370,10717,8739,7809,7364,8894,12109
"Taf6l",501,522,615,342,412,190,331,286,473,472
"Ahnak",8450,17544,8374,20692,25343,12594,14844,16665,10915,12500
"Ddb1",11856,14372,12269,12120,14410,12872,13859,11409,9466,13634
"Tmem109",2150,2813,5938,5700,6496,4078,3234,3788,6356,7525
"Patl1",1339,1441,583,816,538,587,843,1195,355,762
"Ostf1",11593,19490,23114,27361,29520,21496,20104,18316,31159,27666
"1110059E24Rik",3678,2524,3012,1662,1412,1721,1292,1368,1833,2183
"Smarca2",5221,4928,5457,4672,5309,4542,5763,5747,3543,4622
"Pum3",4238,5517,4953,5357,4036,4863,4963,5301,5720,5897
"Ermp1",2119,2301,3142,2908,4556,4625,5062,2545,2116,2444
"Pten",19338,18930,5747,8492,11516,14665,19733,16390,11999,8347
"Stambpl1",1633,1909,2339,2006,1948,1576,1096,1263,1633,2236
"Btaf1",3195,4150,2237,3187,3555,3273,4170,3771,1072,1787
"Slc35g1",1462,2061,1176,2490,2371,2491,2116,1986,1344,1740
"Pdlim1",5230,5695,6445,6885,5613,5402,4979,6313,6468,8990
"Entpd1",5248,2249,4121,2686,2726,7734,9583,2788,6279,3115
"Pik3ap1",4766,5504,8483,5609,7019,8440,7480,4167,4774,7319
"Got1",2031,2081,2348,3595,3398,2419,2529,2302,3194,3687
"Scd2",3423,2567,1705,797,1158,7278,6043,4766,3998,5228
"Hif1an",767,2909,2504,3902,3633,3212,2738,3297,1166,2861
"Sufu",1116,3184,2755,1663,1492,1241,1957,1670,862,1525
"Gbf1",2293,4335,3191,3157,3330,4954,4059,3374,2139,3464
"Add3",15232,19236,20490,20809,20275,12313,12229,15645,12950,20102
"Smc3",5663,6492,5262,10026,8652,5236,5576,5480,6179,7762
"Shoc2",4017,4527,3223,6013,5331,4807,4873,3747,3552,5185
"Zdhhc6",4701,3868,4282,4697,4507,4070,4378,4391,4628,4866
"Tcf7l2",2054,2090,883,484,897,4364,7457,1681,2713,711
"Ablim1",30933,46268,41985,47252,46561,29471,29108,36785,31350,41674
"Cacul1",2219,2945,2060,4362,3150,3242,2696,2877,1512,2249
"Zfp950",2667,2527,1731,1784,1508,1476,1414,2389,1712,778
"Mrpl21",1974,1891,2442,2006,2136,2360,1935,2321,2794,2575
"Cpt1a",4218,5404,7801,7218,6934,6755,7540,6556,4496,8519
"1810055G02Rik",162,480,542,693,137,109,478,276,246,384
"Ndufs8",5861,7607,8383,4824,5617,5831,5705,6190,8101,6732
"Tcirg1",2531,3662,3977,3108,2720,3238,3438,2733,3199,3503
"Chka",838,747,972,1085,922,865,734,588,431,924
"Aldh3b1",1748,1585,3599,884,1657,4643,3929,1546,3633,1190
"Unc93b1",24509,20989,36991,5837,8254,18483,17894,6289,10717,7790
"Gstp3",418,883,833,744,609,914,1101,1547,1077,1356
"Ndufv1",5148,5594,7223,4944,5940,5363,5067,5223,7807,8400
"Doc2g",233,175,219,41,61,101,34,186,3,56
"Gstp2",181,224,446,232,205,428,250,331,465,333
"Gstp1",5727,9257,10717,10043,9778,10418,9435,10200,13986,14868
"Nudt8",411,845,1198,595,395,645,380,820,494,640
"Tbc1d10c",20805,43050,47081,41889,48410,23503,21679,29847,40927,46613
"Aip",5647,8181,10623,9402,11853,6416,6196,6580,10400,10527
"Pitpnm1",6458,9139,8535,9293,7424,6654,6226,9193,4695,8295
"Cdk2ap2",16254,17201,25161,24658,25492,21467,20087,19644,29495,33437
"Coro1b",18528,21953,32766,20409,25892,28240,24308,17897,27232,26700
"Tmem134",4061,6537,8168,5059,6713,4935,5346,4051,6428,6865
"Ptprcap",17233,31874,46947,28711,27874,19663,18510,27014,31691,36377
"Rps6kb2",1001,1814,2069,1882,1683,1522,1408,1562,2069,2329
"Carns1",2029,1700,1494,1697,1285,516,397,278,349,705
"Clcf1",1497,2378,2557,2490,1902,1493,1272,1495,2108,2090
"Ankrd13d",187,713,699,313,130,424,176,382,568,521
"Pold4",522,670,971,298,285,224,235,320,451,412
"Rad9a",3559,5565,6452,5402,5776,2792,2735,3505,4491,6311
"Rce1",1241,2591,3422,2024,2323,2240,1738,2011,2621,3429
"Rbm14",3337,3660,3986,3869,3383,2424,2082,2128,2279,3763
"Rbm4b",659,1258,1288,1245,1160,844,847,875,1228,1481
"Ccs",1114,1341,1941,2069,1773,1384,1342,1100,2332,2335
"Zdhhc24",223,847,1238,566,602,630,464,508,1318,677
"Mrpl11",1925,1732,2024,1627,1550,1940,1903,1832,2958,2384
"Ctsf",542,493,428,351,350,780,730,178,114,172
"Dpp3",3836,6447,8661,6570,7707,5884,4964,5278,6743,10259
"B4gat1",1084,1070,1398,1451,1336,1022,1239,380,1433,2054
"Rab1b",8762,12245,13480,11549,11540,11758,9569,8902,11129,12855
"Slc29a2",42,344,272,164,302,254,161,178,222,188
"Brms1",4165,4057,6187,5041,5879,4400,4339,4137,6523,6679
"Yif1a",2295,2392,4375,2644,3503,3247,3301,3364,4022,5171
"Tmem151a",0,228,740,966,856,134,220,64,126,300
"Sf3b2",12879,18949,17656,16952,18865,16333,14632,15508,15356,20088
"Eif1ad",3471,4283,6265,5963,6430,3655,3552,3588,5801,7362
"Banf1",5177,6604,8670,7663,7170,6389,5863,6667,8588,10043
"Drap1",2361,3330,2067,2042,1961,2397,3621,2942,2068,2187
"Mus81",1134,1484,2506,1393,1745,1511,1506,1765,1231,2250
"AI837181",1813,3490,1805,1131,1351,1704,2025,2100,1754,1628
"Efemp2",0,207,140,157,240,371,238,224,292,312
"Sart1",4377,5861,6004,6103,4578,4822,5108,5372,5157,7818
"Ccdc85b",1231,1688,2602,2859,2430,1312,1510,1625,2251,2363
"Cfl1",50332,60278,70355,65464,71178,63397,55503,58332,76883,81550
"Ctsw",8644,24108,31764,41583,37544,28976,29556,41747,36240,53607
"Fibp",2726,2100,3214,2832,2461,2669,2786,2839,4168,4222
"4930481A15Rik",467,690,754,419,290,276,381,492,554,308
"Kat5",1657,2216,2515,1513,1509,1784,1404,1103,1335,2040
"Rnaseh2c",1679,2163,2922,2818,2685,1821,1703,1988,2961,3496
"Ap5b1",594,1222,1367,1200,1328,1103,1345,837,676,1310
"Sipa1",13485,23883,26942,15540,14558,10576,10116,11532,9256,14345
"Ehbp1l1",4844,5460,5085,3950,5038,3443,4314,2788,2844,3798
"Fam89b",2903,4328,4692,5695,7404,4007,3286,2989,4817,5562
"Map3k11",3271,4920,2683,2946,2512,2885,3249,2289,2036,2650
"Rela",8129,13212,12288,8124,9635,7956,8554,8636,10052,10962
"Kcnk7",0,94,176,362,352,144,161,206,154,316
"Pcnx3",3560,4970,2014,1832,1950,2305,2377,3076,988,759
"Neat1",4000,3648,5161,8474,7686,3110,5004,2806,3830,4780
"Frmd8",9242,13476,13599,16178,18348,10303,11169,12072,12509,18685
"Slc25a45",1980,2283,2589,2718,2385,2618,2502,1650,2387,2699
"Tigd3",128,98,52,86,0,37,12,2,102,52
"Malat1",60274,31349,35428,103859,79244,40130,57945,33163,97729,46886
"Pola2",2855,2324,2730,2827,2619,2159,1449,2496,2671,2769
"Capn1",1782,3225,1229,1052,1259,1644,2330,2434,926,1079
"Cdc42ep2",795,274,990,292,450,1104,666,292,730,106
"Zfpl1",1656,1923,2989,1596,2048,1530,1348,1291,2089,1871
"Cdca5",229,228,331,272,184,0,182,57,113,3
"Tm7sf2",415,216,196,230,233,94,176,53,143,115
"Snx15",1058,2509,2977,2839,2460,2105,1636,2141,3764,3576
"Znhit2",952,1682,2160,1452,1701,1173,1022,743,2381,1750
"Vps51",2413,3575,4128,3054,4217,3271,2455,1965,3145,3067
"Mrpl49",2469,2207,3105,2940,2625,1742,1874,2076,3107,4047
"Arl2",1374,1237,1965,1395,1151,1645,1542,1504,2449,2278
"Syvn1",3663,6724,4135,1706,1440,1811,2295,1517,789,1262
"Sac3d1",963,1795,2648,1667,1630,2491,2479,2037,4940,4339
"Atg2a",1788,4441,1915,1899,2570,2352,2781,2322,926,1624
"Ppp2r5b",1615,1614,1227,1144,1265,1087,1147,939,797,1263
"Men1",2672,3547,3580,3595,3685,2643,2499,2715,2320,4142
"Rasgrp2",6591,8698,9732,7271,9155,4316,4825,4864,6243,5280
"Map4k2",6838,8832,6761,4457,4218,3935,4730,3662,3033,4264
"Sf1",10817,13355,9341,9614,8123,7742,9586,9946,6886,10038
"Trmt112",3783,4968,6871,5217,5629,4483,4232,4706,6039,5967
"Gpr137",496,456,561,285,356,407,403,460,247,335
"Esrra",642,1344,800,806,926,804,1152,1059,571,881
"Prdx5",5088,4522,6469,5366,5401,5952,6108,3864,7808,6642
"Ccdc88b",1423,4434,3239,3222,3687,2908,3762,3103,1960,3451
"Mir6990",4,2,0,5,1,2,0,1,1,0
"Rps6ka4",2359,4245,4985,4372,5543,3177,3176,2876,3187,5083
"Stip1",11276,14720,16437,20266,19549,8984,9189,11639,13190,19338
"Plcb3",905,998,1329,1005,1037,894,954,443,255,914
"Trpt1",1,96,240,224,116,180,177,133,103,112
"Dnajc4",842,991,1004,909,848,797,914,763,1069,1044
"Fkbp2",1471,1513,2046,1190,1383,1905,1608,1323,2130,1513
"Nudt22",361,536,718,999,1141,991,608,760,1626,1408
"Vegfb",335,476,220,70,61,201,670,434,92,75
"Ppp1r14b",900,1189,820,690,488,1008,1036,1064,942,971
"Fermt3",12297,16841,24490,16681,16621,17228,17637,12126,16852,21334
"Otub1",4132,4671,6777,5229,5012,4398,4839,4583,5823,6603
"Cox8a",10265,11820,13224,12156,12617,12409,13388,13875,15652,17178
"Naa40",2530,3176,4529,3812,3378,2751,4409,3559,4058,4046
"Atl3",1398,923,972,1193,827,1654,1203,1562,821,1169
"Snord118",1,5,2,2,2,9,8,0,0,4
"Snhg1",1855,2234,467,385,459,705,1261,1693,504,615
"Stx5a",4086,3330,5786,4192,4120,3401,3034,2940,5551,5004
"Snord22",111,81,21,23,17,28,68,57,14,38
"Gm2518",115,7,9,41,12,0,7,0,0,32
"Tmem223",1564,2196,2322,2020,1902,1759,1784,1994,2456,2113
"Nxf1",10865,12696,13119,12917,10429,9257,7995,10843,9690,11536
"Tmem179b",3412,3538,4196,4942,4292,3845,3970,4018,5006,5416
"Slc3a2",6360,7125,10674,8796,9875,9022,8023,7764,12860,13237
"Wdr74",1784,2678,4201,2624,2682,2570,2283,2505,3699,3589
"Bscl2",3790,5076,6298,7443,7792,7770,7410,6501,14061,11621
"Ubxn1",3710,4589,6157,4418,4965,3453,4180,4335,6219,6292
"Polr2g",4508,4828,5133,5223,5077,5209,4893,4198,6636,6465
"Zbtb3",10,266,178,116,260,104,222,76,256,125
"Hnrnpul2",1280,1173,401,692,828,603,829,780,426,772
"Ttc9c",2217,2079,2272,2601,2499,2205,2528,2418,2213,3298
"Ints5",2196,3778,4385,4297,3403,3078,3364,2875,3966,5953
"Uqcc3",1634,2554,2703,2629,2668,2370,2047,2174,2809,3365
"Eml3",3742,4833,5689,4449,4140,4213,4359,5091,3899,3995
"Mta2",11096,13383,16025,18174,15881,11660,12361,10389,12933,18538
"Eef1g",23622,42046,19590,14981,15046,17490,19782,32846,21204,24984
"B3gat3",1679,2856,2413,2622,2516,2533,2460,2781,2653,3132
"Rom1",515,518,611,501,813,551,473,403,743,994
"Tut1",2827,3439,4911,3555,4578,3059,2783,3690,3335,4471
"Asrgl1",1150,2576,2721,2855,3510,3002,2448,2144,3580,3412
"Incenp",1143,1039,1604,1806,1813,1390,1409,896,1304,1470
"Rab3il1",2781,2689,3874,1827,2013,5697,5832,1690,6319,1873
"Fth1",122295,84206,129762,81722,92761,203171,204420,96008,218789,104267
"Fen1",2496,3456,3968,2909,3383,2494,2414,2205,2485,3065
"Tmem258",4300,4232,5164,4442,4385,4431,4563,5120,6299,6593
"Fads1",1321,876,837,870,1686,1362,2002,615,1056,927
"Cyb561a3",20689,16671,21900,6033,6261,3979,3591,3847,4292,5140
"Sdhaf2",3944,4313,4835,5245,5259,4134,3497,3813,5955,5756
"Cpsf7",1311,1563,1221,976,1191,1261,1813,2003,813,1008
"Tmem216",589,357,652,354,514,448,481,521,602,567
"Tmem138",662,936,1114,679,975,617,597,852,885,748
"Vps37c",1838,1933,2155,1884,2467,1808,1768,1240,2148,2096
"Cd5",4419,4854,6048,5795,6342,4405,3563,4763,5392,7258
"Slc15a3",532,575,827,469,644,863,1221,321,627,525
"Cd6",7080,12701,14387,18970,24922,13057,9502,12974,15705,24581
"Ccdc86",1075,1563,2130,1165,1778,1686,1474,1612,1682,2472
"Prpf19",2129,1962,2411,2022,2092,2578,2676,2577,2370,2247
"AW112010",27553,25339,37670,57339,60276,68148,59380,67544,82266,86427
"Ms4a1",28465,28674,34446,3464,3522,822,1074,1362,252,467
"Ms4a7",1362,716,1599,736,646,2204,2640,569,1794,392
"Ms4a4a",1137,716,685,493,590,1991,1820,772,1014,636
"Ms4a4c",5500,7515,10289,7317,5284,17045,12031,20708,12539,20704
"Ms4a6b",18607,30394,31475,65649,61083,57257,47775,67426,84475,108045
"Gm8369",2057,1672,1881,2135,1378,3149,2669,3398,2709,4139
"Ms4a6c",3338,1270,2179,1403,1846,2833,2718,1376,2797,1733
"Ms4a4b",33106,59191,72374,172446,164800,154270,131988,174284,226618,276095
"Ms4a6d",1054,1046,1040,2021,1699,4579,4339,3638,4607,4531
"Mrpl16",1623,1704,1717,1182,1596,1552,1662,2059,2872,2587
"Osbp",1804,1531,757,1210,1044,724,741,1520,763,1110
"Mpeg1",13510,4020,3753,1224,3208,19355,19221,6240,5702,1488
"Dtx4",967,1247,692,722,1044,885,1286,1395,701,1259
"Lpxn",5322,7285,12432,9890,10803,9907,7574,9214,12361,15037
"Cep78",848,475,614,945,420,323,538,425,270,648
"Psat1",1006,1396,1155,1120,714,1300,986,1938,1420,1310
"Gcnt1",2178,1264,1178,552,984,1983,1370,407,837,442
"Rfk",7214,6709,8045,6928,8138,5735,4523,3603,5653,6979
"Carnmt1",1208,1296,747,1400,1080,1103,1313,1438,1218,1306
"Nmrk1",1052,1151,1158,1842,1505,1192,1095,1126,1685,1177
"D030056L22Rik",1042,1830,1230,1661,1286,979,856,1048,1568,1702
"Anxa1",8445,5485,7007,11118,12684,6565,5677,5268,9326,10036
"Zfand5",7693,5393,3051,4394,2161,5406,5614,4575,3126,2587
"Abhd17b",2676,3579,538,352,192,581,1412,2072,140,283
"Smc5",1944,2508,1747,3710,2780,1818,1687,2341,2403,3617
"Fxn",547,996,1220,763,889,438,516,820,997,1186
"Fam122a",1401,896,1587,1589,1038,1370,1236,1152,1271,1267
"Foxd4",0,39,18,2,3,111,89,26,17,17
"Plpp6",1260,1486,543,1048,276,1738,1667,1251,415,650
"Cdc37l1",2158,2873,1885,3102,2504,2262,2852,1950,1894,3228
"Ak3",5383,4185,4621,5238,7583,5886,4834,4363,7935,7750
"Rcl1",2238,1972,3619,2940,2035,2934,2313,3187,2922,3735
"Jak2",4049,6509,1434,1904,1471,1660,4716,4558,1658,1000
"Insl6",722,900,984,1826,1662,1464,877,1206,2030,2269
"Cd274",4082,3236,3931,3868,2415,5796,5231,4790,5241,4158
"Ranbp6",1766,886,1470,1816,1716,1358,1714,1869,1466,1970
"Uhrf2",3256,3117,2677,4292,3755,2764,2785,3453,2445,3386
"Cstf2t",3252,4238,5420,4272,5290,5611,3790,4422,4698,5136
"Atad1",3661,4950,3912,5517,4727,5170,4706,4805,6471,5300
"Fas",1240,1214,1270,1502,1761,2650,3014,2969,4860,4627
"Ifit2",1474,2242,1519,4087,2799,11719,8533,5584,5923,7015
"Lipa",7259,4837,9382,7861,8558,23153,24049,8132,17025,9294
"Ifit3",1602,2405,1896,2175,2324,25533,22861,20662,21822,24957
"Ifit1bl1",2182,5599,5516,12576,11437,14725,13580,17176,14525,23277
"Ifit1bl2",6,149,97,216,222,561,552,751,198,326
"Ifit1",926,1432,1170,1438,1046,15497,13353,12122,13882,12205
"Ifit3b",392,607,813,662,735,7844,6436,5647,7972,6411
"Rpp30",1125,1873,1152,1398,1174,1680,1193,1494,1964,2014
"Fgfbp3",168,232,142,223,92,100,45,106,174,198
"Tnks2",4691,9879,2211,2601,2038,3790,8482,9929,3011,2730
"Ide",4455,4490,4042,6671,7965,6592,5439,5394,4903,8004
"Hhex",4577,3676,6461,629,492,1013,785,497,446,282
"Fra10ac1",589,831,1282,925,892,1247,994,891,1057,1384
"Aldh18a1",3060,3011,4797,3840,5477,4178,4476,3723,4386,5411
"Tctn3",586,746,679,493,812,809,750,654,870,925
"Ccnj",879,556,880,636,316,216,286,180,438,228
"Zfp518a",2083,1551,1131,1806,1639,1618,1642,2000,1505,1387
"Blnk",10806,7760,11428,1260,1955,2210,1909,630,1312,506
"Tm9sf3",17824,19906,11553,19510,21089,18861,20315,17318,17070,15657
"Arhgap19",1042,1893,2064,1695,2060,4797,3631,1702,1436,580
"Exosc1",1667,2827,2297,2848,2394,2165,2185,2670,2980,3918
"Frat2",648,930,250,524,250,258,544,188,215,182
"Rrp12",2119,2304,2418,1711,1592,2641,2217,1577,1295,2595
"Pgam1",1298,2204,2939,2200,2548,2439,1906,2063,2554,2923
"Frat1",421,496,160,120,170,178,232,174,72,82
"Mms19",2383,2883,3079,2563,2474,3228,2443,1573,2111,2797
"Zfyve27",1816,2901,2151,2123,2714,2294,2628,1853,1372,1988
"Marveld1",104,297,338,194,259,169,190,342,223,190
"Pi4k2a",1032,2829,489,334,288,484,1789,1852,372,466
"Avpi1",906,570,1197,825,498,1316,894,488,1371,592
"R3hcc1l",2404,3329,4075,3795,3736,2921,2787,2688,4053,3812
"Hps1",2394,2610,2651,2566,2670,2604,2503,2201,2515,2915
"Cutc",803,979,1303,1043,973,740,1068,788,1577,1166
"BC037704",0,48,94,82,46,40,54,12,114,0
"Cox15",2109,2709,3590,2930,3803,3709,3505,2740,2384,3607
"Slc25a28",1177,1307,508,388,345,418,1077,972,404,292
"Chuk",5932,4984,4583,5807,5160,5684,5510,5109,6454,6773
"Cwf19l1",966,1482,1260,1337,1076,1232,983,1234,1455,1507
"Bloc1s2",2967,3033,3238,2869,2890,3747,3732,4262,6016,5576
"Scd1",11194,12041,15179,1336,1245,232,307,483,226,262
"Ndufb8",7600,7746,8660,8269,8698,8063,8734,7763,12100,11322
"Sfxn3",4804,6040,8146,9135,10083,5001,4722,5959,7360,9258
"Twnk",951,1167,876,1480,1003,998,1121,1162,810,1286
"Mrpl43",2113,2719,3318,3029,2458,2091,2589,2833,3576,3610
"Kazald1",0,26,22,0,32,38,115,34,144,82
"Dpcd",1003,1213,1286,1469,1238,1604,1210,1816,2255,2438
"Poll",1389,1145,1167,717,427,708,1425,1054,1119,1195
"Npm3",1075,884,476,654,1096,1750,1569,3269,898,574
"Hps6",506,850,1144,2218,1389,882,1154,1184,1452,1777
"Ldb1",4147,8852,1596,1969,1794,2227,6403,6355,2298,1833
"Nolc1",2451,4133,5401,4535,4732,3931,3686,5469,4920,5941
"Pprc1",2194,3800,3007,2435,3855,3054,4116,4603,996,2801
"Nfkb2",8199,10131,10082,3859,4487,5254,4655,4428,3954,4945
"Cuedc2",2731,3000,3657,1784,2318,3070,2623,1842,4634,3020
"Psd",723,757,382,108,124,137,188,167,24,32
"Fbxl15",220,323,553,255,351,209,184,74,461,289
"Actr1a",6139,8148,8548,8898,11092,8881,6867,6943,8386,10845
"Trim8",5488,8210,4613,6045,4441,5098,6158,5238,2073,4127
"Sfxn2",1437,903,766,846,851,1158,1211,472,666,817
"Wbp1l",5063,5299,7520,9035,10141,5240,5679,5389,7004,9005
"Borcs7",1631,876,1172,2828,2503,547,563,829,1604,1570
"As3mt",1960,1787,4493,6646,9248,2450,2002,1827,3768,4979
"Cyp17a1",2,0,50,564,207,14,1,0,134,48
"Pcgf6",1005,1108,1019,1614,1178,1012,1652,2003,1894,1495
"Taf5",575,1360,353,508,238,653,583,959,159,212
"Pdcd11",1408,1977,1690,2423,1866,2077,2002,2356,1030,2497
"Calhm2",1742,1863,2810,1138,921,711,807,627,1326,1329
"Sfr1",5905,6586,6129,7603,8412,5708,5090,4627,8179,8244
"Gsto1",1987,2234,2652,1630,1906,4479,4499,2219,4320,2672
"Itprip",2714,3431,5925,3805,4368,2263,2347,2282,1704,4908
"Xpnpep1",2784,3386,3793,3311,3498,2901,2844,2033,2705,4088
"Smndc1",2762,3157,1631,2409,1862,3061,2507,2976,2003,2830
"Dusp5",864,1193,846,1892,1569,1697,1717,1651,1189,1417
"Pdcd4",6653,7215,11629,13298,11511,11444,12484,15451,12194,14822
"Bbip1",1743,1601,1589,1890,1450,1526,1748,1787,1743,1415
"Acsl5",7783,10592,11839,10528,12385,11220,11915,11985,13460,16738
"Casp7",822,712,921,1074,1665,1148,1197,686,920,618
"Dclre1a",181,160,481,681,293,759,844,386,665,703
"Nhlrc2",1695,1468,1490,2007,1425,1455,1839,1403,1413,2139
"Adrb1",263,117,54,100,64,74,440,271,93,12
"Fam160b1",2094,1496,1081,1993,1456,2110,2036,1485,1116,1223
"Trub1",544,916,945,556,957,738,930,949,794,700
"Pdzd8",1933,2019,761,1443,1209,1567,1798,2655,1058,1309
"Fam204a",1779,2708,2287,3309,3301,2060,2419,2053,2655,2730
"Nanos1",308,630,276,326,156,278,644,741,236,194
"Eif3a",12533,13955,9874,12030,10604,12970,12838,12637,12122,11748
"Prdx3",2731,6098,5238,7003,6073,4892,4789,5523,7524,7230
